Level,Content
info,Received block blk_-3922743468150895472 of size 67108864 from /10.251.39.179
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 6
info,PacketResponder 2 for block blk_-1148756466197125339 terminating
info,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0"
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 1512 in scoreboard slot 7
info,Deleting block blk_-2210703755506918304 file /mnt/hadoop/dfs/data/current/subdir26/blk_-2210703755506918304
info,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,Session: 30546354_3343043392 initialized by client WindowsUpdateAgent.
critical,[client 216.127.124.16] Directory index forbidden by rule: /var/www/html/
info,"Read out cached package applicability for package: Package_for_KB2786081~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 5030 in scoreboard slot 6
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 1 for block blk_3278280638950561822 terminating
info,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-01635. blk_9034993982993401678
critical,mod_jk child workerEnv in error state 9
info,Session: 30546174_186137653 initialized by client WindowsUpdateAgent.
info,Received block blk_-420564586555502239 of size 67108864 from /10.251.90.64
info,Session: 30546354_3344023448 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3360174372 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3170455~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,Deleting block blk_9081834782322008396 file /mnt/hadoop/dfs/data/current/subdir40/blk_9081834782322008396
info,jk2_init() Found child 32358 in scoreboard slot 8
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 5344 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 32641 in scoreboard slot 6
info,jk2_init() Found child 32352 in scoreboard slot 9
info,jk2_init() Found child 6386 in scoreboard slot 6
info,Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100
info,Session: 30546354_3337743089 initialized by client WindowsUpdateAgent.
info,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863
info,Deleting block blk_-6127741703501838658 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6127741703501838658
info,Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_7400944190976416273 is added to invalidSet of 10.251.127.243:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Deleting block blk_1018961650823645078 file /mnt/hadoop/dfs/data/current/subdir60/blk_1018961650823645078
info,Session: 30546354_3067367624 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 5925 in scoreboard slot 8
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_-7369651436133452001 is added to invalidSet of 10.251.127.191:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_3202507081359904616 size 67108864
warning,Warning: Unrecognized packageExtended attribute.
info,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 7
info,Received block blk_-5534560875087182998 of size 67108864 from /10.250.7.230
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
critical,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/
info,Deleting block blk_1379455396847512711 file /mnt/hadoop/dfs/data/current/blk_1379455396847512711
info,BLOCK* NameSystem.delete: blk_-5145886774827574591 is added to invalidSet of 10.251.105.189:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-6330812010936261924 size 67108864
info,PacketResponder 2 for block blk_-5442040196315589272 terminating
info,10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227
warning,10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001560_0/part-01560. blk_3376391218693716925
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824
info,jk2_init() Found child 6006 in scoreboard slot 6
info,10.251.90.64:50010 Served block blk_-5719934513583495857 to /10.251.199.245
info,Receiving block blk_-5009020203888190378 src: /10.251.199.19:52622 dest: /10.251.199.19:50010
info,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.
info,Session: 30546174_100952781 initialized by client WindowsUpdateAgent.
info,Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010
info,jk2_init() Found child 32434 in scoreboard slot 9
info,"Read out cached package applicability for package: Package_for_KB2891804~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,Session: 30546354_2830724089 initialized by client WindowsUpdateAgent.
info,Receiving block blk_2980964138205299397 src: /10.251.110.196:53450 dest: /10.251.110.196:50010
info,BLOCK* NameSystem.delete: blk_6763863888784019261 is added to invalidSet of 10.251.70.37:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 6316 in scoreboard slot 7
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.84:50010 is added to blk_5938666289587069744 size 67108864
info,Received block blk_7929144620252342335 of size 67108864 from /10.251.31.5
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_20328169 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 6
info,PacketResponder 1 for block blk_-7512746652453970810 terminating
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 7
critical,mod_jk child workerEnv in error state 7
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225
info,"Read out cached package applicability for package: Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159
info,Session: 30546354_3356384155 initialized by client WindowsUpdateAgent.
info,Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462
warning,Warning: Unrecognized packageExtended attribute.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-2035996502664501008 size 67108864
info,PacketResponder 1 for block blk_-9120005470237070778 terminating
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 6
info,Session: 30546174_48029754 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 6725 in scoreboard slot 7
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_4992622607400168655 size 67108864
info,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
non-critical,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
info,jk2_init() Found child 32627 in scoreboard slot 9
info,Received block blk_6730979070070986233 of size 67108864 from /10.251.90.239
info,PacketResponder 0 for block blk_-7587189852169913514 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_-2194976790278647102 of size 67108864 from /10.251.110.8
warning,Warning: Unrecognized packageExtended attribute.
info,Session: 30546174_49199821 initialized by client WindowsUpdateAgent.
info,Receiving block blk_-7820996703068538967 src: /10.251.35.1:59569 dest: /10.251.35.1:50010
info,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3159398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 4613 in scoreboard slot 7
info,"Read out cached package applicability for package: Package_for_KB2690533~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Session: 30546174_147585448 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Receiving block blk_5989505185938770383 src: /10.251.67.4:53429 dest: /10.251.67.4:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_5505696082121135363 is added to invalidSet of 10.251.214.130:50010
info,"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 6752 in scoreboard slot 10
info,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'."
info,Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174
non-critical,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
info,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 8
info,"Read out cached package applicability for package: Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000054_0/part-00054. blk_-4139299269696044017
info,Received block blk_-5785220384376578831 of size 67108864 from /10.251.203.80
info,Session: 30546354_3337653083 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2489256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0"
info,jk2_init() Found child 3755 in scoreboard slot 13
info,BLOCK* NameSystem.delete: blk_2341651676737321162 is added to invalidSet of 10.251.203.129:50010
info,Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 6
info,Session: 30546174_44439548 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_10537609 initialized by client WindowsUpdateAgent.
info,Session: 30546354_2953481110 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
info,jk2_init() Found child 6366 in scoreboard slot 6
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_144115249 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,PacketResponder 1 for block blk_-1490623381339215624 terminating
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-5012639079435860269 size 67108864
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
